area,mean_intensity,perimeter,prep,dir_name,image_name
6.0,1.0,4.207106781186548,TFIIB FL,data,small_condensates
102.0,1.0,35.55634918610404,TFIIB FL,data,small_condensates
98.0,1.0,36.970562748477136,TFIIB FL,data,small_condensates
28.0,1.0,20.242640687119284,TFIIB FL,data,small_condensates
25.0,1.0,17.44974746830583,TFIIB FL,data,small_condensates
51.0,1.0,24.727922061357855,TFIIB FL,data,small_condensates
180.0,1.0,49.79898987322333,TFIIB FL,data,small_condensates
179.0,1.0,49.45584412271571,TFIIB FL,data,small_condensates
82.0,1.0,32.72792206135785,TFIIB FL,data,small_condensates
32.0,1.0,19.899494936611667,TFIIB FL,data,small_condensates
14.0,1.0,11.035533905932738,TFIIB FL,data,small_condensates
106.0,1.0,36.970562748477136,TFIIB FL,data,small_condensates
5.0,1.0,5.656854249492381,TFIIB FL,data,small_condensates
57.0,1.0,27.31370849898476,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
20.0,1.0,15.449747468305834,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
17.0,1.0,12.449747468305832,TFIIB FL,data,small_condensates
93.0,1.0,35.31370849898476,TFIIB FL,data,small_condensates
24.0,1.0,16.27817459305202,TFIIB FL,data,small_condensates
86.0,1.0,33.14213562373095,TFIIB FL,data,small_condensates
95.0,1.0,34.72792206135785,TFIIB FL,data,small_condensates
4.0,1.0,3.2071067811865475,TFIIB FL,data,small_condensates
99.0,1.0,35.55634918610404,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
32.0,1.0,19.485281374238568,TFIIB FL,data,small_condensates
52.0,1.0,26.485281374238568,TFIIB FL,data,small_condensates
11.0,1.0,9.82842712474619,TFIIB FL,data,small_condensates
8.0,1.0,7.035533905932738,TFIIB FL,data,small_condensates
49.0,1.0,25.31370849898476,TFIIB FL,data,small_condensates
247.0,1.0,58.87005768508881,TFIIB FL,data,small_condensates
57.0,1.0,28.142135623730947,TFIIB FL,data,small_condensates
54.0,1.0,26.071067811865476,TFIIB FL,data,small_condensates
6.0,1.0,5.414213562373095,TFIIB FL,data,small_condensates
12.0,1.0,9.621320343559642,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
71.0,1.0,30.899494936611667,TFIIB FL,data,small_condensates
83.0,1.0,34.14213562373095,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
106.0,1.0,36.970562748477136,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
174.0,1.0,49.62741699796952,TFIIB FL,data,small_condensates
6.0,1.0,5.0,TFIIB FL,data,small_condensates
6.0,1.0,6.0,TFIIB FL,data,small_condensates
111.0,1.0,37.79898987322333,TFIIB FL,data,small_condensates
51.0,1.0,24.14213562373095,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
3.0,1.0,1.0,TFIIB FL,data,small_condensates
55.0,1.0,28.9350288425444,TFIIB FL,data,small_condensates
270.0,1.0,62.941125496954285,TFIIB FL,data,small_condensates
49.0,1.0,24.899494936611667,TFIIB FL,data,small_condensates
24.0,1.0,16.242640687119284,TFIIB FL,data,small_condensates
10.0,1.0,10.071067811865476,TFIIB FL,data,small_condensates
40.0,1.0,21.899494936611667,TFIIB FL,data,small_condensates
26.0,1.0,18.242640687119284,TFIIB FL,data,small_condensates
76.0,1.0,30.485281374238568,TFIIB FL,data,small_condensates
128.0,1.0,41.970562748477136,TFIIB FL,data,small_condensates
78.0,1.0,30.727922061357855,TFIIB FL,data,small_condensates
116.0,1.0,39.21320343559643,TFIIB FL,data,small_condensates
165.0,1.0,46.21320343559643,TFIIB FL,data,small_condensates
36.0,1.0,21.692388155425114,TFIIB FL,data,small_condensates
24.0,1.0,17.65685424949238,TFIIB FL,data,small_condensates
82.0,1.0,32.14213562373095,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
237.0,1.0,58.04163056034261,TFIIB FL,data,small_condensates
4.0,1.0,3.414213562373095,TFIIB FL,data,small_condensates
25.0,1.0,16.48528137423857,TFIIB FL,data,small_condensates
54.0,1.0,27.071067811865476,TFIIB FL,data,small_condensates
4.0,1.0,4.621320343559642,TFIIB FL,data,small_condensates
55.0,1.0,25.31370849898476,TFIIB FL,data,small_condensates
28.0,1.0,20.27817459305202,TFIIB FL,data,small_condensates
5.0,1.0,4.414213562373095,TFIIB FL,data,small_condensates
60.0,1.0,27.485281374238568,TFIIB FL,data,small_condensates
25.0,1.0,17.485281374238568,TFIIB FL,data,small_condensates
5.0,1.0,4.207106781186548,TFIIB FL,data,small_condensates
16.0,1.0,13.863961030678926,TFIIB FL,data,small_condensates
71.0,1.0,29.31370849898476,TFIIB FL,data,small_condensates
14.0,1.0,12.035533905932738,TFIIB FL,data,small_condensates
61.0,1.0,29.31370849898476,TFIIB FL,data,small_condensates
4.0,1.0,3.2071067811865475,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
32.0,1.0,20.65685424949238,TFIIB FL,data,small_condensates
39.0,1.0,23.65685424949238,TFIIB FL,data,small_condensates
107.0,1.0,37.55634918610404,TFIIB FL,data,small_condensates
5.0,1.0,3.0,TFIIB FL,data,small_condensates
20.0,1.0,14.48528137423857,TFIIB FL,data,small_condensates
49.0,1.0,24.242640687119284,TFIIB FL,data,small_condensates
65.0,1.0,29.31370849898476,TFIIB FL,data,small_condensates
125.0,1.0,40.97056274847714,TFIIB FL,data,small_condensates
4.0,1.0,2.2071067811865475,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
20.0,1.0,14.414213562373096,TFIIB FL,data,small_condensates
62.0,1.0,28.556349186104043,TFIIB FL,data,small_condensates
16.0,1.0,13.65685424949238,TFIIB FL,data,small_condensates
256.0,1.0,60.698484809834994,TFIIB FL,data,small_condensates
8.0,1.0,6.0,TFIIB FL,data,small_condensates
74.0,1.0,30.14213562373095,TFIIB FL,data,small_condensates
48.0,1.0,24.899494936611667,TFIIB FL,data,small_condensates
7.0,1.0,6.207106781186548,TFIIB FL,data,small_condensates
22.0,1.0,16.48528137423857,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
34.0,1.0,19.65685424949238,TFIIB FL,data,small_condensates
113.0,1.0,39.14213562373095,TFIIB FL,data,small_condensates
8.0,1.0,7.414213562373095,TFIIB FL,data,small_condensates
17.0,1.0,13.035533905932738,TFIIB FL,data,small_condensates
106.0,1.0,38.97056274847714,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
405.0,1.0,79.04163056034261,TFIIB FL,data,small_condensates
185.0,1.0,49.4558441227157,TFIIB FL,data,small_condensates
8.0,1.0,7.621320343559642,TFIIB FL,data,small_condensates
36.0,1.0,21.863961030678926,TFIIB FL,data,small_condensates
68.0,1.0,30.142135623730947,TFIIB FL,data,small_condensates
32.0,1.0,19.863961030678926,TFIIB FL,data,small_condensates
3.0,1.0,1.2071067811865475,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
9.0,1.0,8.621320343559642,TFIIB FL,data,small_condensates
19.0,1.0,14.242640687119286,TFIIB FL,data,small_condensates
314.0,1.0,70.24873734152916,TFIIB FL,data,small_condensates
17.0,1.0,13.82842712474619,TFIIB FL,data,small_condensates
10.0,1.0,9.414213562373096,TFIIB FL,data,small_condensates
145.0,1.0,43.21320343559643,TFIIB FL,data,small_condensates
4.0,1.0,2.0,TFIIB FL,data,small_condensates
11.0,1.0,10.242640687119284,TFIIB FL,data,small_condensates
35.0,1.0,22.899494936611664,TFIIB FL,data,small_condensates
27.0,1.0,17.65685424949238,TFIIB FL,data,small_condensates
69.0,1.0,31.727922061357855,TFIIB FL,data,small_condensates
32.0,1.0,19.485281374238568,TFIIB FL,data,small_condensates
13.0,1.0,12.035533905932738,TFIIB FL,data,small_condensates
7.0,1.0,6.414213562373095,TFIIB FL,data,small_condensates
45.0,1.0,24.31370849898476,TFIIB FL,data,small_condensates
5.0,1.0,5.656854249492381,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
6.0,1.0,5.449747468305834,TFIIB FL,data,small_condensates
4.0,1.0,4.0,TFIIB FL,data,small_condensates
9.0,1.0,6.82842712474619,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
7.0,1.0,6.207106781186548,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
10.0,1.0,8.82842712474619,TFIIB FL,data,small_condensates
44.0,1.0,24.071067811865476,TFIIB FL,data,small_condensates
82.0,1.0,31.31370849898476,TFIIB FL,data,small_condensates
44.0,1.0,23.485281374238568,TFIIB FL,data,small_condensates
18.0,1.0,12.65685424949238,TFIIB FL,data,small_condensates
116.0,1.0,37.55634918610404,TFIIB FL,data,small_condensates
50.0,1.0,24.727922061357855,TFIIB FL,data,small_condensates
26.0,1.0,17.485281374238568,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
59.0,1.0,27.556349186104047,TFIIB FL,data,small_condensates
29.0,1.0,18.899494936611664,TFIIB FL,data,small_condensates
23.0,1.0,16.86396103067893,TFIIB FL,data,small_condensates
45.0,1.0,23.935028842544405,TFIIB FL,data,small_condensates
50.0,1.0,24.52081528017131,TFIIB FL,data,small_condensates
89.0,1.0,34.3492424049175,TFIIB FL,data,small_condensates
178.0,1.0,50.04163056034261,TFIIB FL,data,small_condensates
5.0,1.0,5.414213562373095,TFIIB FL,data,small_condensates
91.0,1.0,35.798989873223334,TFIIB FL,data,small_condensates
159.0,1.0,45.55634918610404,TFIIB FL,data,small_condensates
174.0,1.0,48.04163056034261,TFIIB FL,data,small_condensates
37.0,1.0,21.071067811865476,TFIIB FL,data,small_condensates
29.0,1.0,18.899494936611667,TFIIB FL,data,small_condensates
198.0,1.0,53.83452377915607,TFIIB FL,data,small_condensates
19.0,1.0,13.65685424949238,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
42.0,1.0,23.071067811865476,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
22.0,1.0,15.242640687119286,TFIIB FL,data,small_condensates
19.0,1.0,14.82842712474619,TFIIB FL,data,small_condensates
6.0,1.0,5.414213562373095,TFIIB FL,data,small_condensates
158.0,1.0,46.62741699796952,TFIIB FL,data,small_condensates
17.0,1.0,13.414213562373096,TFIIB FL,data,small_condensates
30.0,1.0,19.485281374238568,TFIIB FL,data,small_condensates
22.0,1.0,14.863961030678928,TFIIB FL,data,small_condensates
275.0,1.0,62.941125496954285,TFIIB FL,data,small_condensates
19.0,1.0,14.449747468305834,TFIIB FL,data,small_condensates
10.0,1.0,8.207106781186548,TFIIB FL,data,small_condensates
7.0,1.0,7.65685424949238,TFIIB FL,data,small_condensates
79.0,1.0,32.14213562373095,TFIIB FL,data,small_condensates
3.0,1.0,1.0,TFIIB FL,data,small_condensates
51.0,1.0,28.27817459305202,TFIIB FL,data,small_condensates
12.0,1.0,11.035533905932738,TFIIB FL,data,small_condensates
34.0,1.0,20.65685424949238,TFIIB FL,data,small_condensates
26.0,1.0,18.071067811865476,TFIIB FL,data,small_condensates
235.0,1.0,55.79898987322333,TFIIB FL,data,small_condensates
175.0,1.0,48.38477631085024,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
14.0,1.0,11.414213562373096,TFIIB FL,data,small_condensates
95.0,1.0,36.384776310850235,TFIIB FL,data,small_condensates
5.0,1.0,4.207106781186548,TFIIB FL,data,small_condensates
42.0,1.0,24.727922061357855,TFIIB FL,data,small_condensates
20.0,1.0,14.863961030678928,TFIIB FL,data,small_condensates
140.0,1.0,52.21320343559643,TFIIB FL,data,small_condensates
51.0,1.0,26.31370849898476,TFIIB FL,data,small_condensates
48.0,1.0,23.899494936611667,TFIIB FL,data,small_condensates
65.0,1.0,30.14213562373095,TFIIB FL,data,small_condensates
113.0,1.0,39.21320343559643,TFIIB FL,data,small_condensates
30.0,1.0,17.692388155425117,TFIIB FL,data,small_condensates
44.0,1.0,22.485281374238568,TFIIB FL,data,small_condensates
187.0,1.0,49.00609665440987,TFIIB FL,data,small_condensates
6.0,1.0,5.414213562373095,TFIIB FL,data,small_condensates
301.0,1.0,65.11269837220809,TFIIB FL,data,small_condensates
55.0,1.0,26.65685424949238,TFIIB FL,data,small_condensates
13.0,1.0,10.207106781186548,TFIIB FL,data,small_condensates
51.0,1.0,26.31370849898476,TFIIB FL,data,small_condensates
22.0,1.0,15.727922061357855,TFIIB FL,data,small_condensates
82.0,1.0,33.55634918610404,TFIIB FL,data,small_condensates
29.0,1.0,19.65685424949238,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
170.0,1.0,46.04163056034262,TFIIB FL,data,small_condensates
34.0,1.0,19.863961030678926,TFIIB FL,data,small_condensates
32.0,1.0,19.071067811865476,TFIIB FL,data,small_condensates
84.0,1.0,32.384776310850235,TFIIB FL,data,small_condensates
191.0,1.0,50.62741699796952,TFIIB FL,data,small_condensates
45.0,1.0,23.242640687119284,TFIIB FL,data,small_condensates
17.0,1.0,13.207106781186548,TFIIB FL,data,small_condensates
68.0,1.0,30.31370849898476,TFIIB FL,data,small_condensates
8.0,1.0,7.414213562373095,TFIIB FL,data,small_condensates
144.0,1.0,43.21320343559643,TFIIB FL,data,small_condensates
32.0,1.0,19.485281374238568,TFIIB FL,data,small_condensates
95.0,1.0,34.14213562373095,TFIIB FL,data,small_condensates
27.0,1.0,18.071067811865476,TFIIB FL,data,small_condensates
205.0,1.0,53.04163056034262,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
5.0,1.0,3.414213562373095,TFIIB FL,data,small_condensates
29.0,1.0,20.82842712474619,TFIIB FL,data,small_condensates
206.0,1.0,53.04163056034261,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
94.0,1.0,34.970562748477136,TFIIB FL,data,small_condensates
9.0,1.0,8.414213562373096,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
64.0,1.0,28.520815280171306,TFIIB FL,data,small_condensates
6.0,1.0,5.207106781186548,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
6.0,1.0,6.414213562373095,TFIIB FL,data,small_condensates
79.0,1.0,32.7634559672906,TFIIB FL,data,small_condensates
60.0,1.0,26.48528137423857,TFIIB FL,data,small_condensates
35.0,1.0,20.485281374238568,TFIIB FL,data,small_condensates
6.0,1.0,5.414213562373095,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
17.0,1.0,13.82842712474619,TFIIB FL,data,small_condensates
89.0,1.0,35.14213562373095,TFIIB FL,data,small_condensates
56.0,1.0,26.899494936611664,TFIIB FL,data,small_condensates
44.0,1.0,23.485281374238568,TFIIB FL,data,small_condensates
10.0,1.0,9.449747468305834,TFIIB FL,data,small_condensates
14.0,1.0,13.278174593052022,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
42.0,1.0,23.242640687119284,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
68.0,1.0,29.556349186104043,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
4.0,1.0,4.621320343559642,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
97.0,1.0,36.384776310850235,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
273.0,1.0,62.04163056034261,TFIIB FL,data,small_condensates
150.0,1.0,44.798989873223334,TFIIB FL,data,small_condensates
4.0,1.0,2.2071067811865475,TFIIB FL,data,small_condensates
3.0,1.0,1.0,TFIIB FL,data,small_condensates
64.0,1.0,27.899494936611667,TFIIB FL,data,small_condensates
17.0,1.0,12.828427124746192,TFIIB FL,data,small_condensates
231.0,1.0,56.87005768508881,TFIIB FL,data,small_condensates
62.0,1.0,28.72792206135785,TFIIB FL,data,small_condensates
31.0,1.0,19.485281374238568,TFIIB FL,data,small_condensates
8.0,1.0,7.414213562373095,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
78.0,1.0,31.556349186104043,TFIIB FL,data,small_condensates
65.0,1.0,30.14213562373095,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
42.0,1.0,23.071067811865476,TFIIB FL,data,small_condensates
37.0,1.0,21.071067811865476,TFIIB FL,data,small_condensates
132.0,1.0,41.21320343559643,TFIIB FL,data,small_condensates
67.0,1.0,31.9350288425444,TFIIB FL,data,small_condensates
6.0,1.0,6.242640687119286,TFIIB FL,data,small_condensates
6.0,1.0,6.414213562373095,TFIIB FL,data,small_condensates
263.0,1.0,59.698484809834994,TFIIB FL,data,small_condensates
10.0,1.0,7.414213562373095,TFIIB FL,data,small_condensates
141.0,1.0,43.79898987322333,TFIIB FL,data,small_condensates
34.0,1.0,19.65685424949238,TFIIB FL,data,small_condensates
107.0,1.0,37.798989873223334,TFIIB FL,data,small_condensates
19.0,1.0,15.071067811865476,TFIIB FL,data,small_condensates
18.0,1.0,15.035533905932738,TFIIB FL,data,small_condensates
8.0,1.0,7.414213562373095,TFIIB FL,data,small_condensates
117.0,1.0,37.798989873223334,TFIIB FL,data,small_condensates
189.0,1.0,64.04163056034261,TFIIB FL,data,small_condensates
23.0,1.0,15.65685424949238,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
201.0,1.0,52.2842712474619,TFIIB FL,data,small_condensates
138.0,1.0,43.798989873223334,TFIIB FL,data,small_condensates
21.0,1.0,16.44974746830583,TFIIB FL,data,small_condensates
20.0,1.0,15.242640687119284,TFIIB FL,data,small_condensates
77.0,1.0,31.31370849898476,TFIIB FL,data,small_condensates
5.0,1.0,4.207106781186548,TFIIB FL,data,small_condensates
27.0,1.0,20.035533905932738,TFIIB FL,data,small_condensates
7.0,1.0,6.621320343559642,TFIIB FL,data,small_condensates
121.0,1.0,39.21320343559643,TFIIB FL,data,small_condensates
11.0,1.0,9.207106781186548,TFIIB FL,data,small_condensates
271.0,1.0,62.2842712474619,TFIIB FL,data,small_condensates
3.0,1.0,3.414213562373095,TFIIB FL,data,small_condensates
4.0,1.0,4.621320343559642,TFIIB FL,data,small_condensates
56.0,1.0,27.727922061357855,TFIIB FL,data,small_condensates
121.0,1.0,40.14213562373095,TFIIB FL,data,small_condensates
33.0,1.0,19.414213562373096,TFIIB FL,data,small_condensates
36.0,1.0,21.071067811865476,TFIIB FL,data,small_condensates
48.0,1.0,23.899494936611667,TFIIB FL,data,small_condensates
18.0,1.0,13.65685424949238,TFIIB FL,data,small_condensates
13.0,1.0,10.449747468305834,TFIIB FL,data,small_condensates
14.0,1.0,11.242640687119284,TFIIB FL,data,small_condensates
2.0,1.0,0.0,TFIIB FL,data,small_condensates
128.0,1.0,41.798989873223334,TFIIB FL,data,small_condensates
1.0,1.0,0.0,TFIIB FL,data,small_condensates
146.0,1.0,44.97056274847714,TFIIB FL,data,small_condensates
11.0,1.0,9.449747468305834,TFIIB FL,data,small_condensates
16.0,1.0,13.82842712474619,TFIIB FL,data,small_condensates
25.0,1.0,17.27817459305202,TFIIB FL,data,small_condensates
4.0,1.0,3.2071067811865475,TFIIB FL,data,small_condensates
51.0,1.0,27.692388155425117,TFIIB FL,data,small_condensates
13.0,1.0,10.82842712474619,TFIIB FL,data,small_condensates
62.0,1.0,29.727922061357855,TFIIB FL,data,small_condensates
546.0,1.0,94.5269119345812,TFIIB FL,data,small_condensates
47.0,1.0,23.48528137423857,TFIIB FL,data,small_condensates
35.0,1.0,21.071067811865476,TFIIB FL,data,small_condensates
46.0,1.0,23.899494936611667,TFIIB FL,data,small_condensates
77.0,1.0,32.31370849898476,TFIIB FL,data,small_condensates
